,CH,IT,DE,ES,AT,SE,UK,FR,CZ,PL,BE,NO
5975,1438.792051370881,1078.7800775033984,43.07798316035108,213.2511544403405,1045.8842565102839,3936.3610848200474,135.39159986520548,620.0802272617273,40.397302864627655,202.71398970502588,1.0342865458293466,17938.260974629346
5976,1440.5869518670158,1077.5838507435067,43.238944219424226,213.17441850290191,1048.8644207503698,3934.777054026033,135.37601245329012,619.835589779286,40.469654604354844,202.38478275489337,1.0345768391124548,17890.978832566216
5977,1442.0279717249743,1077.1417690862925,43.34859864641538,213.14147558881598,1051.3756374520246,3932.8787454626995,135.27260292608423,619.6842277104001,40.59876623110936,201.52677845470666,1.034999241085982,17850.032583054166
5978,1443.4348083814768,1076.9370466549112,43.457748081716645,213.0895632986725,1053.9217630103378,3933.161329467507,134.90672296557855,619.4168962495443,40.753159247785966,200.7840975493799,1.035635104497733,17823.367707859463
5979,1445.0809233789637,1076.612432484499,43.58567030943866,213.02686143666418,1056.3097477068902,3933.7274695065676,134.31987648366956,619.2477113890435,40.924534433427596,199.43720049378717,1.0364423645645986,17806.990569181195
5980,1447.0828829068512,1076.422133460023,43.7292102311408,212.93666543391993,1059.2609157589006,3934.3068616095834,132.84517743705186,618.9041868446349,41.154559370713024,198.3967027921392,1.0372743307283463,17805.265378338365
5981,1449.4480452378868,1076.360760709541,43.87799646950452,212.88238988585306,1062.0858369921602,3934.6411424386147,131.11566492618167,618.7646611625592,41.33649538266292,197.70077524443042,1.0380031024025436,17802.34241803978
5982,1452.5008048733391,1075.7044785955388,44.04999204950758,212.8655005111646,1065.7848287689544,3934.6894104276057,129.78451518663715,618.745882538469,41.54512504667281,197.70767953957184,1.0384807503266995,17792.938396749585
5983,1455.9788226818507,1075.1565922241514,44.21811150011915,212.9493550964862,1069.09435900999,3935.9792295413404,129.2413791327969,618.9250602873349,41.75592861344297,197.580062022337,1.0383908204619805,17780.646818255576
5984,1460.4794983189317,1075.1762569376774,44.40525203384135,212.9734824757472,1072.995970243377,3937.5933536753773,128.84496793338207,619.2792070311386,41.88560836360031,197.40013123672531,1.0381738456866336,17770.48276567144
5985,1465.145243272466,1075.9390680242514,44.60657619012195,212.99527237063984,1077.1064596621488,3939.1828330248704,128.39272115790533,619.8117526395708,42.04345276897616,197.1937236538998,1.0381876504038343,17776.750566531802
5986,1469.6164368424309,1076.6797425362088,44.81500957034361,212.92554965250724,1081.5509806300283,3941.4680652509255,127.96648765542972,620.1115993938758,42.19145723927353,196.89365252313573,1.0383281090755079,17798.814173988503
5987,1474.232065552404,1078.376282802577,45.033753377205265,212.90185433630828,1087.6500890322711,3943.9140351353335,127.55439091434306,620.1638240021244,42.29926531771211,196.6856295022623,1.0392875525652363,17825.08919576553
5988,1477.9110338885253,1077.680530723051,45.23282537843937,212.68579276105862,1094.161242158858,3946.701195535383,127.21030945559251,619.3357994052884,42.40374985809246,196.65155026043797,1.0405101903266096,17852.54561456287
5989,1478.2716955170552,1071.6642657849131,45.353758549554684,211.1635316473196,1097.0956362171562,3949.617900761301,127.02942186469365,613.7493088115615,42.475571225088274,196.32775829311274,1.0427496804134762,17884.60673433238
5990,1476.2546159210378,1062.451149594417,45.42428068970992,209.3801552876729,1101.302321072662,3952.599330251852,127.06540205088692,605.2131383085009,42.5445325349014,194.92688794197358,1.0454048227270762,17911.84735027416
5991,1476.7956906021427,1062.9692632676454,45.4358361393623,208.14318902641122,1105.8582207408033,3955.5468398137277,127.19074634807347,599.7376116880854,42.59008914812516,194.38846730223185,1.047892510336034,17936.260020745773
5992,1477.3381834876682,1064.1277911244053,45.583745519027616,206.38883511777567,1111.7371454825636,3957.461960741658,127.34750861444434,595.082492530104,42.698782175787784,194.35260769395325,1.0494565582127504,17959.006978412457
5993,1477.7998201621651,1064.4193660406359,45.727694755010916,205.5096490328792,1117.6072579289814,3958.386804102127,127.48861744055141,593.2300562032789,42.828498009653984,194.62096503612196,1.0488630307784823,17978.009459284585
5994,1478.3575975160695,1065.3882338675053,45.85476023403609,205.107423850499,1122.8697423621218,3959.193947767486,127.63339005642447,592.6826546163161,42.94111907324527,195.01955901831397,1.0473095339858756,17995.417553545405
5995,1479.1921343715126,1065.9892068405345,45.91628984949551,204.7445329082705,1124.8985271585595,3960.1336406475975,127.74085305588014,592.0471784500173,42.96939895655399,195.60821331759047,1.052167103605666,18013.076887955198
5996,1479.0843936023184,1063.9962615074762,45.97446917314209,204.46388734137224,1127.0049471497136,3961.0899945028236,127.87786629748614,591.552727228903,42.97002998126741,195.91694673124263,1.0529416233643356,18028.528644181817
5997,1479.3647035260587,1062.196730170977,46.025684890479575,204.3465338573275,1129.167737987015,3961.9604680374987,128.0144052329268,591.6334941360508,42.97111105546227,196.25595124014262,1.0534312171503728,18038.93511624165
5998,1480.487076766626,1063.1882702376615,46.09046072039511,204.1454072883594,1130.9755282870387,3962.7282559767527,128.15473851485012,591.9274904723729,42.967160658812695,196.66300865437398,1.0535077963507606,18045.53253916023
5999,1481.9864867402173,1064.9012913584809,46.17142324673607,204.14830237010324,1132.5688858096034,3963.1659122726446,128.27822467411795,592.5155581191752,42.96325083208677,197.1608367036867,1.0538623117941863,18047.269808721063
6000,1484.4145237909502,1067.9378993826576,46.27752555141615,204.29700988900908,1134.3872767693092,3963.2726015171297,128.39417327412016,593.2483307260148,42.95280282242971,198.10897022587378,1.0542301962432596,18031.65664744538
6001,1488.0370301521023,1070.8079237765112,46.396859000886494,204.57771771192336,1136.2762143269904,3963.0450488464526,128.48449038586833,594.8337371635463,42.954712178381584,199.49100229590735,1.0548391627882787,17996.516945763582
6002,1492.032720894094,1074.825915301092,46.50522681997606,204.8329223912441,1137.9312260176068,3962.549020214898,128.584495029163,596.6317532237802,42.95899314323323,201.47991764005423,1.0548143281104043,17957.317265100188
6003,1497.657558631984,1080.2878293837446,46.61169276234108,204.88773867072373,1139.75932575593,3961.9771019025984,128.64820242446984,598.2800417219697,42.96238354344261,203.50444613387197,1.0546901263624682,17922.62366627024
6004,1505.0016535379052,1087.7475656031856,46.69788005638712,204.99214968320945,1141.4528335536527,3961.201169962455,128.7356462486365,599.999687951961,42.96248932680419,204.91196000836385,1.0546489628243223,17889.947099019573
6005,1515.4130106126163,1098.6199580462262,46.77954512886671,205.3408856740189,1143.4080790443745,3960.406110104102,128.8336768053802,602.4937137451693,42.961955489651444,206.15853439385643,1.0547617693311058,17856.7851581499
6006,1528.6576403352524,1113.6965127432768,46.887939605114795,205.7862250089973,1146.0380888861982,3959.6582722352623,128.9415473064402,604.9565292881747,42.95715898484414,206.97220891424973,1.0546334227145078,17831.200086051198
6007,1543.9447948129766,1130.8620560299055,47.00491376753101,206.0305053948751,1149.4525140405703,3957.914826048125,129.06951980314324,606.6313776283076,42.933646047396444,207.3567451794708,1.054117509645642,17806.41066931386
6008,1558.1433973410624,1151.638377431799,47.16655357677103,205.93980233557463,1153.9447392174295,3956.3725210376642,129.20375074515977,607.14500206855,42.94269734676591,207.6054577726275,1.0537683994766145,17796.974180300196
6009,1572.2175463711123,1175.8628831208534,47.37613079013495,205.64253820319476,1158.86247202094,3954.559978013677,129.32001325605535,607.8371545508771,42.93966151333205,207.8020288094691,1.0539604979272326,17795.534166057558
6010,1584.2380946275136,1198.4131707280737,47.68253014251607,205.72260099394478,1165.917178760963,3951.3237622299966,129.40834623111937,609.2271092436905,42.945269658554714,207.95092315029464,1.054167721110818,17791.198929002247
