zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,668.0488634864557,6004.0,-1373.1846110464915,0.11541963778273251,0.22871162742280005
BE,5360.0,2460.8968841407336,4960.0,-2519.4038548830636,0.4591225530113309,0.5079443255812628
CH,7168.0,2390.4998302375907,9072.0,-6022.220702496847,0.3334960700666282,0.6638250333440087
CZ,2560.0,313.89858480558104,2800.0,-1119.1045109210913,0.12261663468968009,0.39968018247181836
DE,20824.0,7518.793491966924,17412.0,-6050.642896610529,0.3610638442166214,0.3474984434074505
DK,5456.0,2412.744553935782,6036.0,-2433.9579766885217,0.442218576601133,0.40324022145270405
ES,2240.0,1521.034699889787,2080.0,-420.0406191083501,0.6790333481650834,0.20194260534055292
FR,9848.0,933.3821540289064,13960.0,-11064.012682980698,0.09477885398343891,0.7925510517894483
IT,7236.0,6597.830281176008,3564.0,-76.25808452766489,0.9118062854029861,0.021396768947156256
NL,7240.0,6006.828539089214,6440.0,-810.5333571505086,0.829672450150444,0.12585921694883673
NO,6188.0,971.763440681147,5948.0,-2311.532896372085,0.15703998718182724,0.38862355352590533
PL,1360.0,1305.27372327039,3120.0,-112.2508507066741,0.9597600906399927,0.03597783676495965
SE,5880.0,428.46307437983853,5752.0,-2389.5142759316045,0.07286786979248955,0.41542320513414543
UK,3200.0,3176.9753898567883,3200.0,-3.7761915210171666,0.9928048093302464,0.0011800598503178645
