zone,mc_el_mean_mean,mc_el_mean_std
FR,15.003789995288283,1.3125362005781782
AT,17.57179235362651,3.2362899527974123
BE,13.537770476919892,1.386203599936199
CH,15.930050538698044,1.19286734761002
CZ,12.33706865419916,1.6869495391024867
DE,15.692347026862913,3.9058932054502926
DK,16.879080263905603,2.02112140767923
ES,21.472769969922798,5.353994309139352
IT,53.717597249635,31.101520724811383
PL,35.8488128796914,6.222675550295216
SE,11.750700509559003,0.6528335225145913
UK,33.65349869771813,5.868282382583425
NO,7.880230931755903,0.8389831153813323
NL,19.77822126755691,14.38031142005943
