zone,mc_el_maximum_mean,mc_el_maximum_std
FR,19.760804353119646,8.638673587183339
AT,22.797846889997263,2.7358052987005158e-12
BE,19.945615055194175,9.77743588743075
CH,22.51549297648399,2.8425258200716526
CZ,17.694294153273223,3.3829706592539224
DE,41.7311619133385,18.38082337404815
DK,19.221485323650988,5.741509307267956
ES,56.37812940248716,22.28304549653078
IT,75.72103949731539,26.353883168374324
PL,64.80752410451325,8.103601749311785
SE,18.419725146239788,0.4453137826193275
UK,90.55404447282315,20.74430089046162
NO,8.12398857981581,1.3245617571546295
NL,52.24511374931519,30.04266822755347
