zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,526.3707345763675,9006.0,-1745.0450855703332,0.06062782015392392,0.19376472191542674
BE,8040.0,3439.2240006879006,7440.0,-1724.6199104300206,0.4277641791900374,0.2318037514018845
CH,10752.0,2454.86712557841,13608.0,-3863.7634290644796,0.22831725498311106,0.2839332325885126
CZ,3840.0,1157.6492950309475,4200.0,-590.8632639433155,0.30147117058097594,0.1406817295103132
DE,31236.0,5247.16883612908,26118.0,-8762.520280627039,0.1679846598837585,0.33549736888839266
DK,8184.0,1334.0807413141836,9054.0,-2828.7238775044398,0.16301084326908402,0.3124280845487563
ES,3360.0,2009.243816498325,3120.0,-938.1366723689366,0.597989231100692,0.30068483088747966
FR,14772.0,3158.019413852273,20940.0,-10087.613464014476,0.21378414661875664,0.481738942885123
IT,10854.0,4941.347900455659,5346.0,-547.4213111476464,0.4552559333384613,0.10239829987797351
NL,10860.0,4095.6160620362843,9660.0,-2305.3473082761043,0.37712855083207036,0.23864878967661535
NO,9282.0,1909.6739365114236,8922.0,-3248.0680313030707,0.20573948895835203,0.3640515614551749
PL,2040.0,419.20098881882836,4680.0,-2600.482211317583,0.20549068079354332,0.5556585921618766
SE,8820.0,4591.466074899901,8628.0,-534.948716648129,0.5205743849092859,0.06200147388133159
UK,4800.0,4529.863222836715,4800.0,-36.23858701072822,0.9437215047576489,0.0075497056272350455
