zone,mc_el_maximum_mean,mc_el_maximum_std
FR,699.8738827046362,416.2446588550503
AT,65.2140426062163,20.847914955388735
BE,170.12878622084446,223.18306000526636
CZ,13.74434236628057,3.790576720126358
DE,66.53603346039678,17.337944287017738
DK,66.22210022729672,18.824695176462143
ES,83.33699899909024,18.737204617601726
IT,81.82885573461063,18.831452852779485
PL,66.36049594604467,6.634748440555909
SE,69.74376206722343,11.054592330602706
UK,107.94633024327393,4.85716252091071
CH,23.962507505655875,0.6412593268741739
NO,8.161177885557178,1.5531193873787212
NL,74.6919591521443,15.12709249768575
