zone,mc_el_mean_mean,mc_el_mean_std
FR,14.411871087784581,1.9521133663730577
AT,16.377775761619805,2.9036239123329635
BE,13.741243510961077,3.142524792645352
CH,15.352528686712587,0.9882149422598376
CZ,11.663746977544468,1.5927375950867642
DE,17.318751378826832,4.475098687217891
DK,15.935949049409702,3.495270209547774
ES,25.741900799344087,7.136451242335433
IT,62.809959056288754,27.205973443788302
PL,36.55132988198131,6.052815802962347
SE,11.532644379052117,0.8118228884609932
UK,38.515790060928836,7.996556181387981
NO,7.802823977260155,0.6682997215439954
NL,38.59539704077407,11.969416522086826
