zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,556.4731899250037,7505.0,-1558.4293536963785,0.07691405527643451,0.20765214572903112
BE,6700.0,3178.017400114212,6200.0,-3394.730202887169,0.4743309552409271,0.5475371294979305
CH,8960.0,3070.7383242815454,11340.0,-6849.27038838152,0.3427163308349939,0.6039920977408748
CZ,3200.0,239.87355654717075,3500.0,-1310.0861060406141,0.07496048642099086,0.374310316011604
DE,26030.0,8877.159574607294,21765.0,-7385.411954951218,0.34103571166374547,0.33932515299569116
DK,6820.0,2999.4678305842094,7545.0,-3181.4128611137894,0.4398046672410864,0.4216584308964598
ES,2800.0,2007.5931246493412,2600.0,-473.312364534879,0.7169975445176219,0.18204321712879962
FR,12310.0,1044.6062655739763,17450.0,-14424.481717648729,0.08485834813760977,0.8266178634755719
IT,9045.0,8523.53261639521,4455.0,-66.60879361720227,0.9423474423875302,0.014951468825410161
NL,9050.0,7688.304370458428,8050.0,-1032.4102701221575,0.8495363945257931,0.1282497229965413
NO,7735.0,1766.6409264736367,7435.0,-3106.317963202439,0.22839572417241585,0.4177966325759837
PL,1700.0,1692.046897370252,3900.0,-8.282785455363477,0.9953217043354424,0.0021237911424008917
SE,7350.0,654.1372446833352,7190.0,-3499.3572529307667,0.08899826458276669,0.486697809865197
UK,4000.0,3992.5732463700992,4000.0,-1.0525534514856738,0.9981433115925248,0.00026313836287141846
