zone,mc_el_mean_mean,mc_el_mean_std
FR,14.295473521063697,1.3654016757307152
AT,17.31468083551079,3.170467459298826
BE,13.617078152583858,1.9810165832804176
CH,15.531460077883054,1.096217315046358
CZ,12.18110131539437,1.9337477655340627
DE,15.704926074216445,3.952721798244227
DK,15.889064036248216,2.7877900387696677
ES,22.862945380821696,6.335462581391515
IT,60.040923490752704,28.731478497935086
PL,36.57610890832542,6.075667169768418
SE,11.580023015517378,0.7785795537750113
UK,35.99302054903128,6.402606843460243
NO,7.800480208303402,0.6632059076573968
NL,37.24259750285266,11.804692395029303
