zone,mc_el_mean_mean,mc_el_mean_std
FR,23.303956627159856,9.173465276578849
AT,34.82502021171307,8.736675678347062
BE,24.893839901814463,9.861602309545402
CH,16.13440253061986,1.3834904033232909
CZ,13.074534556701444,10.748189111241693
DE,25.608097832914318,6.0331634674667995
DK,33.29198692877077,7.378224431235402
ES,35.54323050238236,9.479700998422564
IT,60.56807085533055,25.96914620370379
PL,39.783380707549455,9.506805892655304
SE,27.8422873134467,5.476588345461315
UK,44.40472018844453,5.594487580142492
NO,7.8192197582316005,0.724419060326776
NL,47.68159900256081,9.776163352796962
