zone,mc_el_mean_mean,mc_el_mean_std
FR,16.238455679538625,3.2526758062797656
AT,19.661394473882467,3.9204307232026565
BE,14.538604630009,3.4143591554653288
CH,16.584735229731407,1.4632009904924441
CZ,12.393171536299077,0.5262967893796027
DE,20.050710819784396,3.2652505522928132
DK,17.508688051111253,1.5526616412183525
ES,29.295797782575658,6.605053555481775
IT,69.95843542293963,25.161568467410913
PL,38.76031895614604,5.903059624494452
SE,11.66234574792422,0.5365165487974688
UK,37.41892048182339,8.442739332151463
NO,7.79214890815056,0.6422574444986193
NL,33.03370539186815,16.213134848003065
