zone,mc_el_mean_mean,mc_el_mean_std
FR,24.366548625455025,6.988388174301192
AT,34.3522659494605,8.260527284812653
BE,23.885072937908774,8.38328574169545
CH,16.19418966602788,1.4105611776502585
CZ,12.376798853646557,1.7402678104447877
DE,25.237293790925634,5.760009637314174
DK,33.011138734074265,7.26943374737667
ES,35.263008021784586,9.508292308336422
IT,59.69886929904771,26.42264178999497
PL,39.316987052319526,6.514475316173942
SE,23.745085571830558,3.2821194026153244
UK,44.139144505518324,5.717680595902051
NO,7.91469013432533,1.0335210192432294
NL,45.369799337543085,11.973014091198593
