zone,mc_el_mean_mean,mc_el_mean_std
FR,28.82268583479869,15.072604150247283
AT,34.81093967926654,8.549193638459355
BE,23.955444483613817,8.015999285973406
CH,16.222221401577464,1.3113763914310386
CZ,12.459522996539844,1.7647981266066315
DE,24.456467210641907,5.651520133782804
DK,32.36234248300428,7.31105253541621
ES,33.870178472539386,9.609483567908978
IT,61.00855247697666,27.127655258822262
PL,80.96918664202113,64.95644593013196
SE,22.51666157210628,3.3710435512431394
UK,44.0193970370735,5.792031877886123
NO,7.905228252742513,0.9807710490920133
NL,44.801311493711786,12.794962076261987
