zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,815.6420560991281,6004.0,-1750.0788550191464,0.14091949828941397,0.2914854855128492
BE,5360.0,2511.153062033968,4960.0,-2653.6029462196575,0.4684987056033523,0.5350005939958987
CH,7168.0,2403.4680682920266,9072.0,-6153.209856271075,0.33530525506306175,0.6782638730457534
CZ,2560.0,232.30669240842485,2800.0,-1238.6240545858518,0.09074480172204095,0.44236573378066135
DE,20824.0,8095.27137832736,17412.0,-5898.946920079768,0.3887471848985478,0.3387862922168486
DK,5456.0,2463.1129689032273,6036.0,-2499.7715450901164,0.45145032421246833,0.4141437284774878
ES,2240.0,1617.522561506065,2080.0,-349.49193215347947,0.7221082863866362,0.1680249673814805
FR,9848.0,746.7256823502156,13960.0,-11544.882789878557,0.07582510990558647,0.8269973345185212
IT,7236.0,6863.445906688848,3564.0,-38.231092764437854,0.9485138068945339,0.010727018171840026
NL,7240.0,6176.928814502006,6440.0,-804.2481447607651,0.8531669633290064,0.12488325229204426
NO,6188.0,1094.281404757393,5948.0,-2434.050860448324,0.1768392703227849,0.40922173174988635
PL,1360.0,1353.043323032882,3120.0,-9.450186612118632,0.9948847963477073,0.0030289059654226382
SE,5880.0,442.66288935114335,5752.0,-2623.2570358709277,0.07528280431141894,0.4560599853739443
UK,3200.0,3185.030933618712,3200.0,-2.7495221171736652,0.9953221667558475,0.0008592256616167704
