zone,mc_el_maximum_mean,mc_el_maximum_std
FR,31.40130401270431,21.945654243415216
AT,22.79784688999705,2.9489252145795447e-12
BE,20.299659342719156,11.186950073906287
CH,23.755629571693955,1.1926324202709513
CZ,18.4715112974695,0.5723513447692878
DE,53.39496648238994,12.245862972863405
DK,22.73632986209033,1.0641527330867806
ES,64.35840104510594,20.308592664320276
IT,78.47578730928655,23.97895259344804
PL,67.92276049590279,4.4201289708149645
SE,18.472664587650236,0.22248558821420622
UK,88.1010114731345,22.006857959772113
NO,8.096219726944042,1.320432679561872
NL,50.41045643370392,30.605113599790077
