zone,mc_el_maximum_mean,mc_el_maximum_std
FR,22.538156390986437,13.148660947333692
AT,22.797846889997057,2.9418211065204284e-12
BE,27.311716402329516,22.8777664969889
CH,23.701632706515852,1.3116978317799597
CZ,18.454850899556156,0.6852402112682295
DE,52.674419778288666,14.737484276422675
DK,24.150296170941278,8.615104901320533
ES,68.6532372901272,15.393333675625483
IT,82.38867752071396,18.091185778687446
PL,68.50360068850787,3.4392296143023002
SE,18.484594113486953,0.259216795888564
UK,92.63578250289535,19.384757007291903
NO,8.077941223299682,1.2845148889972111
NL,67.02226736615947,21.602701730826237
