zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,277.8881085784715,7505.0,-4157.057047671246,0.038408860895434896,0.553905003020819
BE,6700.0,2570.913182322174,6200.0,-1687.3569368609053,0.38371838542122005,0.2721543446549847
CH,8960.0,2346.3110971459623,11340.0,-3184.6138973544826,0.261865077806469,0.2808301496785258
CZ,3200.0,1637.7008273469226,3500.0,-638.3623512471707,0.5117815085459133,0.18238924321347735
DE,26030.0,7745.385949372109,21765.0,-7879.382696877262,0.2975561256001579,0.3620207993051809
DK,6820.0,1713.1847991705192,7545.0,-3006.3896938318658,0.25120011718042806,0.3984611920254295
ES,2800.0,1.0532226720222952,2600.0,-2524.0027926611806,0.00037615095429367686,0.9707703048696849
FR,12310.0,10811.433960997883,17450.0,-470.37427916385053,0.878264334768309,0.026955546083888282
IT,9045.0,529.3374919825752,4455.0,-3815.9975305026014,0.058522663569107264,0.8565651022452528
NL,9050.0,1598.0301412552756,8050.0,-4974.363461270834,0.17657791616080393,0.6179333492261906
NO,7735.0,1962.6006383271429,7435.0,-3748.917350342632,0.25372988213667,0.5042256019290695
PL,1700.0,1625.7306626354675,3900.0,-1.2123963249719183,0.9563121544914515,0.0003108708525569021
SE,7350.0,5447.128202243855,7190.0,-802.7487436647738,0.7411058778563069,0.11164794765852208
UK,4000.0,1065.1677680085124,4000.0,-2441.0868742851135,0.26629194200212813,0.6102717185712784
