zone,hour,value
PL,32,1404.5339999999997
PL,37,1724.9058995180003
PL,38,2284.1218995180006
PL,39,2231.8756306000014
PL,40,2017.7598995179997
PL,41,1962.5798995179994
PL,42,3328.359899518002
PL,43,1438.0798995179994
PL,44,2504.9598995180004
PL,45,1332.309899517999
PL,46,126.87989951799864
PL,47,474.6820000000007
PL,61,125.0778995180026
PL,63,1786.9298995180015
PL,64,1187.8298995179994
PL,65,1062.059899517999
PL,66,983.7298995180008
PL,67,2376.729899518001
PL,68,49.459899518000384
PL,88,1245.029899518
PL,90,1513.659899518001
PL,94,373.5556306000017
PL,104,856.0038995179984
PL,110,1899.5478995180001
PL,111,1443.9158995180023
PL,112,4541.779899518
PL,113,4618.059899517999
FR,114,2620.4836692000026
PL,114,2728.3298995179994
FR,115,2875.627669200003
PL,115,4138.379899517999
PL,116,2801.9056306
PL,117,375.2298995180008
PL,118,1206.0362689180001
FR,127,1048.5956691999963
FR,128,2236.146669200003
PL,136,2741.5056305999988
FR,137,717.5286692000009
PL,137,2015.7098995180004
FR,138,4344.616669200004
PL,138,411.0298995180001
FR,139,3707.2506692000097
PL,139,3328.1756306000007
PL,140,1797.8298995179994
PL,141,854.8098995179989
PL,150,2477.6862689180016
FR,151,1195.0616691999967
PL,151,5130.881630599999
FR,152,3660.189669200008
PL,152,3820.8398995179978
PL,153,4213.5816306
PL,154,2123.0198995180017
PL,155,2026.0758995180022
PL,156,1387.3602689180007
PL,157,5110.3136306
PL,158,4896.939899518
PL,159,5196.381630599999
PL,160,7018.679899518002
PL,161,6990.659899518001
FR,162,1100.5796692000076
PL,162,6615.109899518002
FR,163,736.4016692000077
PL,163,6456.309899517999
PL,164,5738.179899518002
PL,165,5259.755630599999
PL,166,2439.359899518002
PL,167,970.1600939620521
PL,168,1145.7756305999992
PL,169,517.3056306000017
PL,170,112.35563060000095
PL,171,184.40563060000022
PL,173,1240.0256305999992
PL,174,2732.779899518
PL,175,3863.0556306000017
PL,176,4622.383899517999
PL,177,5269.4236306
PL,178,3385.6818995179983
PL,179,4535.793630599999
PL,180,3480.615899518003
PL,181,5265.3336306
PL,182,4633.8938995180015
PL,183,7009.709999999999
PL,184,6160.775630599999
PL,185,6777.929899518002
PL,186,7630.7256306
PL,187,6266.929899518002
PL,188,5359.979899518001
PL,189,3736.6798995180015
PL,190,3211.6556306
PL,191,1866.9756306
PL,192,1038.5256305999992
PL,194,142.17563060000066
PL,195,98.85563060000095
PL,196,296.2756305999992
PL,197,1044.3056306000017
PL,198,3814.6556306
PL,199,4215.129899517999
PL,200,6202.917999999998
PL,201,4022.8258995179986
PL,202,3789.6118995180022
PL,203,5148.985630600002
PL,204,4200.191899518
PL,205,4944.777899518
PL,206,4809.057630600002
PL,207,7113.7119999999995
PL,208,6324.809899517999
PL,209,7380.355630600001
PL,210,7031.5756305999985
PL,211,5570.509899518
PL,212,4713.229899518001
PL,213,4216.4556305999995
PL,214,1176.7056305999995
PL,215,1728.3056306000017
PL,216,529.855630600001
PL,223,1597.8256305999985
PL,225,3370.0196306000016
PL,226,3706.471630599999
PL,227,3875.775630599999
PL,228,2602.5598995180026
PL,229,3919.337630600001
PL,230,3822.3216306000013
PL,231,2642.487899517999
PL,232,3140.025630599999
PL,233,5133.062000000002
PL,234,2927.8798995179986
PL,235,2652.309899517999
PL,236,3217.355630600001
PL,237,1886.5556306000017
PL,253,379.12163060000057
PL,255,1431.203630599999
PL,256,3223.2119999999995
PL,257,3620.482
PL,258,2036.909899518001
PL,259,3267.2556305999988
PL,260,2484.7556305999988
PL,261,1537.9556305999995
PL,270,2983.025630599999
PL,271,4956.7256306
PL,272,5473.823630600002
PL,273,3713.6698995179995
PL,274,2557.347630600003
PL,275,2699.9220000000023
PL,276,4604.341630600002
PL,277,4412.847899517999
PL,278,6097.1536306
PL,279,6533.603630599997
PL,280,7523.3256305999985
PL,281,4703.479899518001
PL,282,7697.062000000002
PL,283,7109.5756305999985
PL,284,5093.959899518
PL,285,3519.4598995180004
PL,286,3079.7556305999988
PL,287,1689.9556305999995
PL,288,968.1320000000014
PL,293,885.855630600001
PL,294,3586.0556306000017
PL,295,5649.132000000001
PL,296,3917.4378995179995
PL,297,2195.077630599999
PL,298,2538.8536306000005
PL,299,1620.9396305999999
PL,301,1076.9936306
PL,302,2506.0216305999984
PL,303,4952.699630600002
PL,304,6912.255630599999
PL,305,7319.775630599999
PL,306,7130.4556305999995
PL,307,7017.105630600001
PL,308,5429.336268917999
PL,309,3311.2598995179997
PL,310,1285.5056305999988
PL,312,438.8256305999985
PL,313,257.66200000000026
PL,317,705.355630600001
PL,318,3604.1256306000014
PL,319,5095.953630599999
PL,320,3700.2598995179997
PL,321,3498.3716306000006
PL,322,1737.5976305999993
PL,323,1437.5039999999972
PL,325,2948.7996306000005
PL,326,4336.983630599998
PL,327,6010.207999999999
PL,328,5361.4556305999995
PL,329,7324.805630600002
PL,330,5992.659899518001
PL,331,7074.775630599999
PL,332,5070.979899518001
PL,333,4503.4556305999995
PL,334,2835.275630599999
PL,335,1566.5756305999985
PL,336,379.1256306000014
PL,341,1029.982
PL,342,3506.4756306
PL,343,5060.855630600001
PL,344,2072.447899517998
PL,345,3871.3136305999997
PL,346,2369.4416306000003
PL,347,1875.1816305999982
PL,350,3629.5656306
PL,351,5520.4476306000015
PL,352,7738.9619999999995
PL,353,7543.2056305999995
PL,354,7184.0756305999985
PL,355,5784.179899518002
PL,356,6338.875630600001
PL,357,4757.7256306
PL,358,3047.9556305999995
PL,365,610.355630600001
PL,366,3535.9556305999995
PL,367,3789.237899517999
PL,368,4299.003630599998
PL,369,2407.5536306000013
PL,373,654.7756305999992
PL,374,3441.022000000001
PL,375,5140.289630600002
PL,376,6909.555630600002
PL,377,7152.355630600001
PL,378,5561.509899518
PL,379,6481.005630599999
PL,380,2759.7098995180004
PL,381,4020.4556305999995
PL,382,818.3256305999985
PL,383,1366.5256305999992
PL,384,268.47563059999993
PL,390,444.9556305999995
PL,391,1233.2316306000012
PL,393,1275.6176305999998
PL,396,1189.4940000000024
PL,397,1514.2776305999996
PL,398,2366.591630599998
PL,399,3762.901999999998
PL,400,4632.925630600001
PL,401,4726.875630600001
PL,402,4473.525630599999
PL,403,1308.0098995179997
PL,404,3507.7056305999995
PL,405,517.7256305999999
PL,406,1141.3756306000014
PL,424,2413.525630599999
PL,425,2932.8256305999985
PL,426,562.7662689179997
PL,427,3056.105630600001
PL,428,710.0256305999992
PL,438,2767.8256305999985
PL,439,4690.633630599999
FR,440,125.31666920000134
PL,440,1953.4598995180004
PL,441,3736.9876305999987
PL,442,2112.0896306000013
PL,444,1174.7016305999987
PL,445,2371.557630600002
PL,446,4785.403999999999
PL,447,6029.535630599998
PL,448,7190.6556306
FR,449,1392.045298275967
PL,449,7345.855630600001
FR,450,6175.943798275959
PL,450,7018.425630600001
FR,451,5682.157898275958
PL,451,6862.3256305999985
FR,452,785.3416691999955
PL,452,3043.3298995179994
PL,453,3316.7598995179997
PL,454,2980.2256306
PL,455,1475.5056305999988
PL,456,417.0256305999992
PL,462,3582.9556305999995
FR,463,1557.5980982759668
PL,463,5285.9556305999995
FR,464,3289.402998275964
PL,464,5459.425630600001
PL,465,4697.837630600001
PL,466,2665.141899518001
PL,467,2265.1476305999986
PL,468,2655.3976306000022
PL,469,5223.303630600001
PL,470,5843.409630600001
PL,471,6326.161630600001
PL,472,6060.979899518001
FR,473,559.2996692000088
PL,473,7488.175630600001
FR,474,5714.161098275956
PL,474,7252.925630600001
FR,475,5536.046669199997
PL,475,5379.9056306
FR,476,935.6286692000067
PL,476,6262.305630600002
PL,477,4578.775630599999
PL,478,2345.736268918001
PL,479,1690.7756305999992
PL,480,1212.7819999999992
PL,481,538.6820000000007
PL,484,272.50563059999877
PL,485,1067.1756306000007
PL,486,3593.3256305999985
FR,487,2504.6776692000058
PL,487,5369.9556305999995
FR,488,4294.9146691999995
PL,488,5186.411630600001
PL,489,3912.0376306000016
PL,490,2216.961630599997
PL,492,1706.1856306000027
PL,493,2969.3356306000005
PL,494,1497.403899518
PL,495,5777.675630599997
PL,496,7062.4556305999995
FR,497,1456.6166692000043
PL,497,7273.875630600001
FR,498,6021.251898275968
PL,498,6947.125630600001
FR,499,5587.674669200009
PL,499,7181.682000000001
FR,500,1082.7236692000079
PL,500,4906.359899518002
PL,501,4546.275630599999
PL,502,1300.4056306000002
PL,504,599.5056305999988
PL,509,742.8056306000017
PL,510,3546.9556305999995
FR,511,3867.7876692000063
PL,511,5113.883630599999
FR,512,5056.8466692
PL,512,5073.897630600002
PL,513,3104.160268918
PL,514,2298.4956306000004
PL,515,1383.633630600003
PL,517,3021.4196305999994
PL,518,4645.643630600001
PL,519,6123.5136306
PL,520,7276.4756306
FR,521,1607.3770982759636
PL,521,5877.9756306
FR,522,7257.50179827596
PL,522,5970.129899517999
FR,523,7014.9866692
PL,523,6992.7056305999995
FR,524,2687.4086692000055
PL,524,6284.7256306
PL,525,4612.875630600001
PL,526,3223.355630600001
PL,528,772.5056305999988
PL,529,559.6820000000007
PL,532,167.60563060000095
PL,533,846.2256305999999
PL,534,3637.855630600001
FR,535,5970.34339827596
PL,535,4046.1298995179986
FR,536,6882.4214982759695
PL,536,3608.1316306000026
PL,537,4553.283630600001
PL,538,3548.597630600003
PL,539,3244.4036306
PL,540,3698.84
PL,541,3009.5498995180005
PL,542,5273.0996306
PL,543,6124.305630599998
PL,544,5470.275630599999
FR,545,2053.295669200008
PL,545,7583.2256306
FR,546,7562.9376692000005
PL,546,7193.7256306
FR,547,7204.496669200009
PL,547,6856.4556305999995
FR,548,3101.3276692
PL,548,4822.909899518001
PL,549,4374.775630599999
PL,550,2995.5056305999988
PL,551,1735.5256305999992
PL,558,799.5556306000017
PL,559,1591.6336305999994
PL,560,1728.0216305999984
PL,565,387.6519999999982
PL,567,3185.007630599999
PL,568,4442.8256305999985
PL,569,4946.605630600001
PL,570,3541.2598995179997
PL,571,4485.605630600001
PL,572,3772.2556305999988
PL,573,2527.355630600001
PL,575,117.17563060000066
PL,586,167.29199999999764
PL,589,535.8056306000017
PL,590,821.193630599997
PL,591,1210.6156305999993
PL,592,2381.9556305999995
PL,593,3269.525630599999
PL,594,3414.2256306
PL,595,3411.855630600001
PL,596,2768.4056306
PL,597,743.9598995180004
PL,606,1836.0319999999992
PL,607,3532.0358995180013
PL,608,4789.863630599999
PL,609,3344.7256306
PL,611,916.909630600001
PL,612,1108.1296306000022
PL,613,1164.6258995179978
PL,614,4071.309630599999
PL,615,5603.8876306
PL,616,7206.781999999999
PL,617,6230.259899518
FR,618,2176.4596691999977
PL,618,7199.005630599999
FR,619,1862.2376692000034
PL,619,5360.555630600002
PL,620,6162.9756306
PL,621,4577.3256305999985
PL,622,3039.1256306000014
PL,625,250.05563060000168
PL,627,373.3820000000014
PL,628,269.25563059999877
PL,629,1095.0056305999988
PL,630,3592.1556306
PL,631,3738.833899518
PL,632,4313.6876305999995
PL,633,2779.609630599998
PL,634,1753.3336306
PL,635,1477.8136306000033
PL,636,1966.9876305999987
PL,637,3795.119999999999
PL,638,4836.819630600001
PL,639,6148.913630600002
PL,640,5359.555630600002
PL,641,6461.179899518002
FR,642,2494.670669200008
PL,642,7313.505630599999
FR,643,2408.674669200009
PL,643,7084.555630600002
PL,644,6429.4556305999995
PL,645,4719.255630599999
PL,646,3207.0556306000017
PL,649,284.0556306000017
PL,652,221.90563060000022
PL,653,1001.2056305999995
PL,654,2436.3298995179994
PL,655,5548.988000000001
PL,656,5039.579630600003
PL,657,3915.9216306
PL,658,2366.4196305999994
PL,659,2099.5856306000005
PL,660,2334.399630599999
PL,661,3333.3576305999977
PL,662,4361.3336306
PL,663,4422.097899517999
PL,664,6801.775630599999
PL,665,7411.255630599999
FR,666,598.7766692000077
PL,666,5461.275630599999
FR,667,685.0656691999975
PL,667,6996.525630599999
PL,668,6734.3319999999985
PL,669,3380.159899518001
PL,670,3057.3056306000017
PL,671,1723.8056306000017
PL,673,105.00563059999877
PL,677,731.9556305999995
PL,678,3343.855630600001
PL,679,4740.557630600002
PL,680,4447.807630600002
PL,681,3480.337630600001
PL,682,2521.1756306000007
PL,684,1557.4976305999971
PL,685,2219.0556306000017
PL,686,328.95389951799916
PL,687,4929.363630600003
PL,688,6432.4756306
PL,689,7228.305630600002
FR,690,718.0816692000008
PL,690,7063.305630600002
FR,691,265.1976691999953
PL,691,6840.125630600001
PL,692,4924.609899518002
PL,693,4897.232
PL,694,1329.2756305999992
PL,695,529.0675368699252
PL,696,1059.2619999999988
PL,698,189.26200000000063
PL,702,3398.8056306000017
PL,703,4602.9376305999995
PL,704,4570.765630599997
PL,705,3663.055630599998
PL,706,2814.3156306
PL,707,2388.9876305999987
PL,708,2555.3036306000013
