zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,860.1688082772146,7505.0,-2142.6932942727335,0.11888995276810153,0.2855021045000311
BE,6700.0,2934.0479787497197,6200.0,-1695.7470462459753,0.4379176087686149,0.27350758810418957
CH,8960.0,3672.592705184207,11340.0,-4516.868397710906,0.4098875787035945,0.3983129098510499
CZ,3200.0,1357.481309194446,3500.0,-355.3401259111619,0.4242129091232644,0.10152575026033198
DE,26030.0,2366.015241070025,21765.0,-14429.449218278953,0.090895706533616,0.6629657348164003
DK,6820.0,1610.960154025021,7545.0,-3378.922634347352,0.2362111662793286,0.44783600190157086
ES,2800.0,1.0743296317483224,2600.0,-2523.5630749407705,0.00038368915419582944,0.9706011826695271
FR,12310.0,11016.98891130335,17450.0,-546.6131938715306,0.8949625435664784,0.03132453833074674
IT,9045.0,3764.641775102654,4455.0,-2149.9451391135717,0.41621246822583235,0.4825915014845279
NL,9050.0,5138.906296709189,8050.0,-2357.097497414936,0.5678349499126175,0.29280714253601686
NO,7735.0,1923.4649284585278,7435.0,-3263.0042085941263,0.24867032042127055,0.43887077452510104
PL,1700.0,318.8093566086983,3900.0,-2901.7992502342167,0.18753491565217548,0.7440510898036453
SE,7350.0,6115.005355209697,7190.0,-201.612574667545,0.831973517715605,0.028040691887002086
UK,4000.0,1617.8136954402164,4000.0,-2235.315189360933,0.4044534238600541,0.5588287973402333
