zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,587.7337689992314,6004.0,-1792.9610874091848,0.10154349844492595,0.29862776272637986
BE,5360.0,2350.8518844882487,4960.0,-1258.5565984049956,0.43859176949407624,0.25374124967842654
CH,7168.0,2956.3442467010477,9072.0,-3796.8861779051654,0.41243641834557027,0.4185280178466893
CZ,2560.0,1303.9127605742583,2800.0,-289.18774407099113,0.5093409220993197,0.10328133716821111
DE,20824.0,1846.6503116364747,17412.0,-11643.0496456974,0.08867894312507082,0.6686796258728118
DK,5456.0,1188.9656154315699,6036.0,-2877.293523664862,0.21791891778437864,0.47668878788350927
ES,2240.0,0.9120008646250347,2080.0,-2018.1094678146028,0.00040714324313617623,0.9702449364493283
FR,9848.0,8750.073434402524,13960.0,-422.0583405731433,0.8885127370433107,0.030233405485182184
IT,7236.0,3198.454741285773,3564.0,-1733.503138797545,0.4420197265458503,0.4863925754201866
NL,7240.0,4247.398670318905,6440.0,-1859.6288784990973,0.5866572749059261,0.28876224821414553
NO,6188.0,1658.9942895463164,5948.0,-2998.7205278092197,0.26809862468427864,0.5041561075671183
PL,1360.0,264.95268487261296,3120.0,-2294.2914561964926,0.1948181506416272,0.7353498257040041
SE,5880.0,5352.2745480713065,5752.0,-147.85431817116438,0.9102507734815147,0.025704853645890886
UK,3200.0,1270.4225654986851,3200.0,-1845.840617677714,0.3970070517183391,0.5768251930242856
