zone,hour,value
PL,32,110.82371826853526
PL,33,505.5523918565575
PL,36,1185.0603869060014
PL,37,2186.036386906
PL,38,1040.2523869060005
PL,39,1491.3103869060014
PL,40,2478.8903869059995
PL,41,4128.710386905999
PL,42,2084.4903869060017
PL,43,3604.2103869059993
PL,44,1261.0903869060003
PL,45,88.44038690599882
PL,62,1403.5783869060015
PL,63,543.0603869060014
PL,64,2636.391208925237
PL,65,1523.1903869059988
PL,66,1444.8603869060007
PL,67,1132.8603869060007
PL,68,510.5903869060003
PL,69,1017.4403869059988
PL,87,162.84438690599745
PL,88,1.1603869059999852
PL,89,1967.2403869060017
PL,90,269.790386906001
PL,91,295.06038690600144
PL,103,1108.7103869059993
PL,104,1317.1343869059983
PL,109,236.65238690599836
PL,110,655.678386906
PL,111,1905.0463869060022
PL,112,3297.910386906
PL,113,3374.190386905999
FR,114,3193.2456542000036
PL,114,3189.4603869059993
FR,115,3448.389654200004
PL,115,4599.5103869059985
PL,116,2061.3403869060003
PL,117,1954.2406186210064
FR,127,1621.3576541999973
FR,128,2808.908654200004
PL,136,1884.2559429135868
FR,137,1290.2906542
PL,137,1172.4056306000002
FR,138,4917.378654200005
PL,138,872.160386906
FR,139,4280.012654200011
PL,139,882.6103869060007
PL,140,2258.9603869059993
PL,142,492.21038690599926
PL,150,2526.3103869060014
FR,151,1767.8236541999977
PL,151,4390.316386905999
FR,152,4232.951654200009
PL,152,4281.970386905998
PL,153,1768.0163869059998
PL,154,2984.7156306000015
PL,155,2487.206386906002
PL,156,3140.9843869060005
PL,157,4369.748386906
PL,158,5358.070386906
PL,159,4455.816386905999
PL,160,7880.375630600001
PL,161,7451.790386906001
FR,162,1673.3416542000086
PL,162,7076.240386906002
FR,163,1309.163654200007
PL,163,6917.440386905999
PL,164,6599.875630600001
PL,165,4519.190386905999
PL,166,2900.4903869060017
PL,167,1464.7403869060017
PL,168,805.7756305999992
PL,173,900.0256305999992
PL,174,1488.910386906
PL,175,5228.055630600002
PL,176,5083.514386905999
PL,177,4528.858386906
PL,178,4247.377630599998
PL,179,3795.2283869059993
PL,180,3941.746386906003
PL,181,4524.768386906
PL,182,5095.024386906001
PL,183,4151.638386905999
