zone,mc_el_maximum_mean,mc_el_maximum_std
FR,19.40357712162525,7.97101988279911
AT,22.79784688999726,2.7393574439236806e-12
BE,21.284269695889176,13.862231433115772
CH,22.55757665249955,2.778339088892727
CZ,17.486254512427937,3.663327445084475
DE,41.772588394717445,18.554466720375913
DK,19.820657494970227,7.593821353321301
ES,57.91109150479137,22.570524932875617
IT,78.57804505805714,23.347069293160523
PL,65.2035385648354,7.681596108481004
SE,18.007479530446084,1.6292361794023187
UK,92.81708097398773,18.6315014524717
NO,8.092372648275202,1.3268986829746579
NL,66.76126214785516,20.254657079735882
