zone,mc_el_maximum_mean,mc_el_maximum_std
FR,55.88448376325287,56.405398769928205
AT,68.07892051519839,18.28252967189147
BE,70.98894682921683,58.77313285152092
CH,23.10915585309604,2.419389360053417
CZ,23.116606847779597,73.62233117043401
DE,70.5622261816956,19.88570993312504
DK,67.9463218476452,20.222755164943607
ES,80.708864110289,22.694019209713534
IT,79.68493845547405,21.908557057870258
PL,73.8684546775769,59.320122389568596
SE,77.00603040808434,16.124804997582892
UK,105.46916866117425,9.733844831031528
NO,8.115113078459952,1.398162849558305
NL,79.20561386282924,13.940879206866802
