zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,404.15920261778183,6004.0,-1603.0109961574715,0.06982709098441289,0.2669905056891192
BE,5360.0,2911.703469949018,4960.0,-1168.1705683212613,0.5432282593188467,0.23551825974218976
CH,7168.0,2192.892962659369,9072.0,-3641.687362527234,0.3059281476924343,0.4014205646524729
CZ,2560.0,973.206766064646,2800.0,-459.56347970267893,0.38015889299400235,0.16412981417952818
DE,20824.0,4654.140186965446,17412.0,-6983.673224105958,0.22349885646203643,0.401083920520673
DK,5456.0,1453.5281277301885,6036.0,-2921.5078145069033,0.2664091143200492,0.4840138857698647
ES,2240.0,1386.975191051263,2080.0,-654.3326262097185,0.6191853531478853,0.31458299337005696
FR,9848.0,1888.613365973669,13960.0,-8603.21349120832,0.19177633691852855,0.6162760380521719
IT,7236.0,4899.740074119133,3564.0,-326.71487587345797,0.67713378580972,0.09167084059300168
NL,7240.0,3499.556028700126,6440.0,-1798.1560349912156,0.4833640923618958,0.279216775619754
NO,6188.0,1658.5969501852915,5948.0,-2998.2453285472416,0.26803441341068057,0.5040762152903903
PL,1360.0,271.02983843585776,3120.0,-1913.9699452455272,0.19928664590871895,0.6134519055274126
SE,5880.0,4122.151748862753,5752.0,-306.0248165420497,0.7010462157929852,0.05320320176322143
UK,3200.0,3085.945420990719,3200.0,-23.96877036622629,0.9643579440595996,0.007490240739445716
