zone,mc_el_mean_mean,mc_el_mean_std
FR,15.248588586785742,2.2687613152478323
AT,16.59360591701397,3.101546384067745
BE,13.272018064572412,1.9566435547827223
CH,15.688872963567118,1.1022145261834042
CZ,11.840367198697416,1.3539617119798877
DE,17.134079325150942,4.397401227216622
DK,16.315930660147334,2.1934721010337457
ES,24.65297941788445,7.180236032416373
IT,58.02284353333812,30.328242150716004
PL,35.764937533902476,6.289901247590788
SE,11.732041801916571,0.6361116336119493
UK,36.469127427916604,8.750255116130127
NO,7.8673888436773165,0.775777060911664
NL,23.466576899568647,16.813252284540724
