zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,597.6322242621516,6004.0,-1517.7174407315422,0.10325366694232059,0.25278438386601304
BE,5360.0,1525.7521450634517,4960.0,-1758.6011411965123,0.2846552509446738,0.3545566816928452
CH,7168.0,1567.7606557395156,9072.0,-3839.086134096838,0.2187166093386601,0.4231796885027379
CZ,2560.0,748.6436439542537,2800.0,-660.4631173433182,0.29243892341963035,0.2358796847654708
DE,20824.0,3511.2142697700974,17412.0,-7961.3515862605855,0.16861382394209073,0.4572336082162064
DK,5456.0,1180.1400370215006,6036.0,-2389.967853570804,0.21630132643355948,0.395952262022996
ES,2240.0,585.8665074942845,2080.0,-1309.6616887135474,0.26154754798851987,0.629645042650744
FR,9848.0,5380.638166021262,13960.0,-3392.133673771642,0.5463686196203555,0.24298951817848438
IT,7236.0,3458.050729438948,3564.0,-1037.4071608859183,0.47789534679919127,0.2910794503046909
NL,7240.0,3539.922573730497,6440.0,-1706.076554454777,0.4889395820069747,0.2649187196358349
NO,6188.0,1456.3823178659836,5948.0,-2796.1517735568896,0.23535590140044985,0.4700994911830682
PL,1360.0,1086.112562348965,3120.0,-146.53793001719376,0.7986121781977683,0.04696728526192108
SE,5880.0,2527.5584191714584,5752.0,-1157.8027856111871,0.42985687400875144,0.2012869933260061
UK,3200.0,2766.993231022838,3200.0,-259.7086426944539,0.8646853846946368,0.08115895084201684
