zone,mc_el_maximum_mean,mc_el_maximum_std
FR,91.09749085813496,144.66267597127163
AT,68.3323901400092,18.016055748529798
BE,68.75920379048843,34.8029403440129
CH,23.108587512879755,2.445247006386009
CZ,17.82334661199277,3.2367477384941195
DE,68.4401252000947,18.68066897823093
DK,66.52892445101004,19.977920003155774
ES,79.13435454430456,23.47360168960056
IT,80.83458286363917,20.152828915250673
PL,349.0668519372762,423.2292581871886
SE,66.04241752629119,14.396097137791232
UK,104.49314415239974,10.595453738278414
NO,8.338066322825906,2.054113963754558
NL,75.90593809800792,19.64902562871579
