zone,mc_el_maximum_mean,mc_el_maximum_std
FR,20.044862414509545,6.168697975069462
AT,22.797846889997228,2.771326467448525e-12
BE,18.407716025300722,2.1766741191811447
CH,22.548684496924785,2.8501181418300527
CZ,17.82178026371708,3.0728843060419706
DE,33.94936342554929,17.475072460371408
DK,21.222108649870254,3.8019982791958022
ES,48.97417993008343,19.57451335356397
IT,67.9464853295722,31.570022125372724
PL,64.24355099453206,8.600819138548985
SE,18.39587256990298,0.6437504320343986
UK,84.95884222877474,16.503572099325826
NO,8.186409894760772,1.4480861662725482
NL,33.63094504959455,30.18045249782186
