zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,272.13709413106653,7505.0,-4100.732973537794,0.037613972927583485,0.5464001297185602
BE,6700.0,2537.3065316196207,6200.0,-1664.043528095567,0.37870246740591357,0.2683941174347689
CH,8960.0,2328.492400729253,11340.0,-3159.6480299589,0.25987638400996127,0.2786285740704498
CZ,3200.0,1633.336973497115,3500.0,-622.9031251285608,0.5104178042178484,0.17797232146530306
DE,26030.0,7710.770251767696,21765.0,-7856.717871588334,0.29622628704447546,0.36097945653978103
DK,6820.0,1724.4106909512143,7545.0,-3021.2165055199166,0.25284614236821323,0.4004263095453833
ES,2800.0,1.0406009376767005,2600.0,-2515.731512296649,0.000371643192027393,0.9675890431910188
FR,12310.0,10694.887388833988,17450.0,-485.6396852091346,0.8687967009613312,0.027830354453245536
IT,9045.0,545.1837525677195,4455.0,-3793.9960598436,0.06027459950997451,0.8516265005260606
NL,9050.0,1621.9223083218956,8050.0,-4932.026606181916,0.17921793462120392,0.612674112569182
NO,7735.0,1993.8774802837777,7435.0,-3779.8231891594596,0.2577734299009409,0.5083824060739017
PL,1700.0,1601.7510334999067,3900.0,-1.3252346197394977,0.9422064902940628,0.0003398037486511533
SE,7350.0,5399.091528946229,7190.0,-819.7203126826745,0.734570276047106,0.11400838841205486
UK,4000.0,1078.8658185930985,4000.0,-2389.549220858014,0.26971645464827465,0.5973873052145035
