zone,mc_el_maximum_mean,mc_el_maximum_std
FR,21.922626862346267,11.62885959373102
AT,22.797846889997242,2.75711817029079e-12
BE,19.285729820496666,7.382353950566722
CH,22.58418716453871,2.8221795047493834
CZ,17.86933424260183,3.128333911572672
DE,41.03136348520926,18.471272175602145
DK,20.91771722013304,4.080810436830767
ES,54.93254758581361,21.93688223596365
IT,72.25141003964188,29.213057219385984
PL,64.28928102928496,8.495022402009715
SE,18.406705882216194,0.6330263568899094
UK,87.86993003621214,23.0310777072951
NO,8.227790054097683,1.6074060549692828
NL,38.25747115425489,31.569093544238797
