zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,567.8757723249585,7505.0,-1730.1886626953217,0.07849008601588921,0.23053812960630535
BE,6700.0,3181.4710620515693,6200.0,-1468.8540884891818,0.47484642717187603,0.23691194975631963
CH,8960.0,2337.3876596428436,11340.0,-3743.2507935989856,0.26086915844228165,0.33009266257486647
CZ,3200.0,1103.1737681237335,3500.0,-504.18139953356166,0.3447418025386667,0.14405182843816047
DE,26030.0,5011.201272600645,21765.0,-7820.856785202894,0.19251637620440434,0.35933180726868336
DK,6820.0,1290.6235602177276,7545.0,-2770.0684429449143,0.1892409912342709,0.3671396213313339
ES,2800.0,1677.5561154619509,2600.0,-813.3657888092625,0.5991271840935539,0.3128329956958702
FR,12310.0,2620.3218343344784,17450.0,-9354.375646291493,0.2128612375576343,0.5360673722803148
IT,9045.0,4673.7611567520735,4455.0,-445.1778979023721,0.5167231792981839,0.09992769874351787
NL,9050.0,3740.2638296658292,8050.0,-2076.3214377811246,0.4132888209575502,0.25792812891690986
NO,7735.0,1794.029479747844,7435.0,-3133.1484049898713,0.23193658432422032,0.4214052999313882
PL,1700.0,351.18879947536686,3900.0,-2283.1441615074577,0.2065816467502158,0.5854215798737071
SE,7350.0,4451.365500339449,7190.0,-417.1555381738875,0.605627959229857,0.05801885092821801
UK,4000.0,3812.4915263299054,4000.0,-52.62228914804818,0.9531228815824764,0.013155572287012045
