zone,mc_el_mean_mean,mc_el_mean_std
FR,23.92138057214371,10.643188218005157
AT,36.116316918875185,8.848317147891494
BE,25.57416567238095,11.138487210851538
CH,15.91156093216348,1.3632043019971298
CZ,13.45313797105433,16.555015694101698
DE,25.968080012083522,6.358386046368121
DK,34.42610594935089,8.058873258085843
ES,36.62168925014106,9.778658629595295
IT,63.603390050013104,26.416077571787714
PL,40.7007263652139,13.554717427216564
SE,27.95197781714929,5.788157553666498
UK,44.55447610556371,5.461919215535469
NO,7.808667513968865,0.6808709538651349
NL,48.34159493516017,9.666763561627317
