zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,643.0148271102003,9006.0,-1450.7392886197806,0.07406298400255705,0.16108586371527656
BE,8040.0,3614.739731871596,7440.0,-3728.015915906334,0.44959449401388013,0.5010774080519267
CH,10752.0,3241.6840236005087,13608.0,-6896.817779072442,0.301495909933083,0.5068208244468285
CZ,3840.0,371.19926736239216,4200.0,-1266.7297369425273,0.09666647587562296,0.30160231831964934
DE,31236.0,8442.811715405489,26118.0,-8612.093723848348,0.2702910652902257,0.3297378713472834
DK,8184.0,3249.3336466223723,9054.0,-3749.0416351816393,0.39703490305747463,0.41407572732291137
ES,3360.0,2217.517567903942,3120.0,-655.2529670083279,0.659975466638078,0.2100169766052333
FR,14772.0,1524.2633969218389,20940.0,-16064.521937156465,0.10318598679405895,0.7671691469511206
IT,10854.0,9703.411983753089,5346.0,-117.80586449058445,0.8939941020594333,0.022036263466252235
NL,10860.0,8433.824741257435,9660.0,-1293.9716630387034,0.7765952800421211,0.13395151791290924
NO,9282.0,1978.7105024567902,8922.0,-3318.479958147746,0.2131771711330306,0.37194350573276685
PL,2040.0,1953.016997053879,4680.0,-138.88574129047794,0.957361273065627,0.02967644044668332
SE,8820.0,860.4445241861935,8628.0,-3682.017625092993,0.097556068501836,0.42675215868022637
UK,4800.0,4749.955500394985,4800.0,-9.55459010434423,0.9895740625822886,0.0019905396050717145
