zone,mc_el_mean_mean,mc_el_mean_std
FR,22.008597622714895,6.635887528570902
AT,28.844193316210458,10.11810418903047
BE,23.598539074523753,7.538049298057891
CH,16.237033373590528,1.3442968223702814
CZ,12.33692201556731,1.8534755917592043
DE,24.70834274479964,5.508090838065516
DK,32.480397534062824,7.1106718014733605
ES,34.60444922254839,9.496956014346745
IT,61.3356049317898,27.46462131641408
PL,39.25720174387004,5.7844892301368525
SE,26.579668660136647,5.192328255653072
UK,44.52536296280826,5.403555093460639
NO,7.812600923266218,0.6993263435438656
NL,46.9431482751091,10.328060762499828
