zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,557.2442005945095,7505.0,-1542.6703081240214,0.07702062205867442,0.2055523395235205
BE,6700.0,1896.433356948367,6200.0,-2165.468070968319,0.283049754768413,0.34926904370456757
CH,8960.0,1582.4871322290928,11340.0,-3860.7006993894365,0.1766168674362827,0.3404497971242889
CZ,3200.0,813.1053989737107,3500.0,-755.4960837993908,0.2540954371792846,0.21585602394268308
DE,26030.0,3810.84336370995,21765.0,-9178.8784157736,0.1464019732504783,0.4217265525280772
DK,6820.0,1469.3119008535089,7545.0,-2726.336507024929,0.21544162769113034,0.36134347342941403
ES,2800.0,770.7803391290104,2600.0,-1589.9687004887928,0.2752786925460751,0.6115264232649203
FR,12310.0,6591.639069452232,17450.0,-4065.0039035960717,0.535470273716672,0.23295151310006143
IT,9045.0,3236.6977062778114,4455.0,-1284.679576005455,0.3578438591794153,0.2883680305287216
NL,9050.0,4123.459474528933,8050.0,-2032.1693729764063,0.45563088116341804,0.2524434003697399
NO,7735.0,1765.3303465459412,7435.0,-3105.0998022368703,0.22822628914621088,0.4176327911549254
PL,1700.0,1306.084136313889,3900.0,-178.0067031508074,0.7682847860669936,0.045642744397642925
SE,7350.0,2735.1377743166436,7190.0,-1379.5902400755022,0.3721275883424005,0.19187625035820613
UK,4000.0,3468.447032278117,4000.0,-262.9328485421135,0.8671117580695293,0.06573321213552838
