zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,543.1731142981961,7505.0,-1347.2597557676092,0.07507575871433256,0.17951495746403853
BE,6700.0,3115.9188173962075,6200.0,-3233.536193130065,0.46506251005913546,0.5215380956661395
CH,8960.0,2882.6354765393903,11340.0,-6553.276948534019,0.3217227094351998,0.5778903834686083
CZ,3200.0,327.9486913002515,3500.0,-1208.4583442906826,0.10248396603132859,0.34527381265448076
DE,26030.0,8222.557294584194,21765.0,-7406.285842732721,0.3158877178096118,0.3402842105551445
DK,6820.0,3078.535489036434,7545.0,-3107.541811115345,0.4513981655478642,0.4118677019370901
ES,2800.0,1904.5049308651603,2600.0,-507.5272296775832,0.680180332451843,0.1952027806452243
FR,12310.0,1156.61153189481,17450.0,-13808.003780287268,0.09395707001582534,0.7912896149161759
IT,9045.0,8233.647776510317,4455.0,-87.41208639026351,0.9102982616374038,0.01962111927952043
NL,9050.0,7444.237311969352,8050.0,-1057.3362289291956,0.8225676587811439,0.13134611539493113
NO,7735.0,1785.3562346477158,7435.0,-3125.125690338639,0.23081528566874154,0.42032625290365017
PL,1700.0,1643.2793218966071,3900.0,-77.83955364625197,0.9666348952332984,0.019958859909295378
SE,7350.0,760.8049940613041,7190.0,-3564.211594002128,0.10351088354575566,0.4957178851185157
UK,4000.0,3985.8320806858533,4000.0,-1.2280068440245966,0.9964580201714633,0.00030700171100614914
