zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,533.5723971411298,9006.0,-1705.8271450029774,0.06145731365366619,0.1894100760607348
BE,8040.0,3369.8751807630465,7440.0,-1716.8699543739212,0.4191387040750058,0.2307620906416561
CH,10752.0,2295.5544080410946,13608.0,-3691.1987788255287,0.21350022396215537,0.2712521148460853
CZ,3840.0,1174.3477767519707,4200.0,-577.9134927533236,0.30581973352915903,0.13759845065555323
DE,31236.0,5336.7116202101515,26118.0,-8566.919592050754,0.17085131323505415,0.3280082545390441
DK,8184.0,1315.6336303203532,9054.0,-2801.5130704073513,0.1607567974487235,0.3094226938819694
ES,3360.0,1991.8878451747896,3120.0,-944.9421044594599,0.5928237634448779,0.30286605912162173
FR,14772.0,3200.6738837868584,20940.0,-9883.559289802637,0.21667166827693327,0.4719942354251498
IT,10854.0,4635.152345263306,5346.0,-574.6980288449358,0.4270455449846422,0.10750056656283873
NL,10860.0,3936.61464022489,9660.0,-2360.772895338259,0.3624875359323103,0.24438642808884667
NO,9282.0,1848.3418583526577,8922.0,-3187.3787753766105,0.19913185287143478,0.35724935836994065
PL,2040.0,426.6290216182284,4680.0,-2589.938632605622,0.20913187334226882,0.553405690727697
SE,8820.0,4592.400763261885,8628.0,-531.3790558912509,0.5206803586464722,0.06158774407640831
UK,4800.0,4515.147406305288,4800.0,-39.6319614830215,0.940655709646935,0.008256658642296145
