zone,mc_el_maximum_mean,mc_el_maximum_std
FR,24.642060828687168,15.53468198189991
AT,22.797846889997043,2.956029408445759e-12
BE,21.772129123618686,14.645335535969709
CH,23.84285527698167,0.9635239981644269
CZ,18.48720353803798,0.5310883029353898
DE,53.0089677024056,12.472142383705874
DK,22.82356435202301,1.7661076389425259
ES,65.1530965501465,20.19739100234228
IT,80.91972537412529,20.556587605697636
PL,68.26702747936172,3.8793926728600447
SE,18.468391324663944,0.20758761147725108
UK,90.0472005543265,15.968173277912515
NO,8.078730704833237,1.2852258733401967
NL,55.074826977096045,29.64753695055735
