zone,hour,value
PL,21,458.34761502866206
PL,32,1131.7450087529996
PL,33,1525.4950087529996
PL,35,1543.5730087529973
PL,36,2477.8493781530015
PL,37,1361.3190087530002
PL,38,3625.5350087530005
PL,39,2371.5930087530014
PL,40,3771.6793781529996
PL,41,5008.993008752999
FR,42,2971.9791504500063
PL,42,4669.773008753002
FR,43,2936.9031504500053
PL,43,3191.9993781529993
PL,44,4258.879378153
PL,45,2673.723008752999
PL,60,454.725378152998
PL,61,1466.4910087530025
PL,62,2896.6500000000015
PL,63,1835.8493781530015
PL,64,4646.749378152999
PL,65,2815.979378152999
PL,66,3970.2311642757795
PL,67,2425.6493781530007
PL,68,1803.3793781530003
PL,69,605.2293781529988
PL,70,884.5930087530014
PL,71,279.91200000000026
PL,87,1455.6333781529975
PL,88,1494.232
PL,89,2847.5230087530017
PL,90,1150.073008753001
PL,91,1587.8493781530015
PL,92,501.99300875299923
PL,93,1480.573008753001
PL,102,841.7556305999988
FR,103,2051.0061504499936
PL,103,2401.4993781529993
FR,104,3828.7806526889094
PL,104,692.6996305999983
PL,105,1407.3290087529986
PL,106,394.24700875300005
PL,108,214.6800000000003
PL,109,1529.4413781529984
PL,110,3240.961008753
PL,111,2985.611630600002
PL,112,6295.699378153
FR,113,5225.122852688912
PL,113,4712.961291219341
FR,114,9660.84785268891
PL,114,4069.7430087529992
FR,115,10267.787507936411
PL,115,5892.2993781529985
FR,116,5369.884150450005
PL,116,2941.6230087530002
FR,117,1022.4221504500056
PL,117,1716.6430087530007
FR,118,1189.3431504500077
PL,118,2134.943008753
FR,119,1899.2461504499988
FR,126,597.4571504499945
FR,127,7477.299252688905
FR,128,9038.173452688912
FR,129,519.2151504499961
PL,135,1257.6039999999994
PL,136,3494.011999999999
FR,137,7127.10845268891
PL,137,1852.4056306000002
FR,138,11014.548452688912
PL,138,3457.443008753
FR,139,9962.703150450008
PL,139,3668.1756306000007
FR,140,5394.714150450007
PL,140,1434.2430087529992
FR,141,826.5001504499996
PL,141,2196.223008752999
FR,142,740.0331504499954
PL,142,1372.4930087529992
FR,143,1378.7741504500045
PL,149,678.612000000001
FR,150,629.4521504500044
PL,150,3606.8756306000014
FR,151,7450.514150449995
PL,151,5270.599008752999
FR,152,9915.642150450007
PL,152,4070.0419999999976
FR,153,4647.403150450005
PL,153,4353.299008753
PL,154,4077.2220000000016
PL,155,3367.489008753002
PL,156,4221.5496306000005
PL,157,5250.031008753
PL,158,5146.142
PL,159,5336.099008752999
PL,160,8640.632363641653
FR,161,3588.719150449997
PL,161,8926.166111194652
FR,162,7356.032150450006
PL,162,8156.805630600002
FR,163,6991.854150450006
PL,163,7998.005630599999
FR,164,2570.0041504500005
PL,164,7079.593008753001
PL,165,5599.755630599999
PL,166,2488.2793781530017
PL,167,2545.3056306000017
PL,168,1285.4930087529992
PL,169,857.3056306000017
PL,170,664.579378153001
PL,171,324.12300875300025
PL,173,1580.0256305999992
PL,174,4686.982
FR,175,2248.292150450001
PL,175,6120.279378153002
FR,176,3237.0751504499967
PL,176,6164.079630599999
PL,177,5409.141008753
PL,178,4927.377630599998
PL,179,4875.793630599999
PL,180,4822.029008753003
PL,181,5605.3336306
PL,182,6175.589630600001
PL,183,6736.921008752999
PL,184,6500.775630599999
FR,185,935.0075526889182
PL,185,8410.202363641652
FR,186,4476.289352688915
PL,186,7770.443008753
FR,187,4028.638150450006
PL,187,8221.132000000001
FR,188,106.02915044999463
PL,188,6901.675630600001
PL,189,5278.375630600001
PL,190,3763.8793781530003
PL,191,2206.9756306
PL,193,825.1256306000014
PL,194,482.17563060000066
PL,195,651.079378153001
PL,196,636.2756305999992
PL,197,1596.5293781530017
PL,198,4154.6556306
PL,199,5556.5430087529985
PL,200,6542.917999999998
PL,201,5564.521630599998
PL,202,5331.307630600002
PL,203,5288.703008753002
PL,204,5741.8876306
PL,205,6486.4736305999995
PL,206,7066.281378153002
PL,207,7041.2056305999995
PL,208,6161.505630599999
PL,209,7720.355630600001
PL,210,7171.2930087529985
PL,211,7112.2056305999995
PL,212,6667.432000000001
PL,213,4556.4556305999995
PL,214,1316.4230087529995
PL,215,2068.3056306000017
PL,216,869.855630600001
PL,217,198.6256306000014
PL,222,1025.355630600001
PL,223,1937.8256305999985
PL,224,2820.8876306
PL,225,3509.7370087530016
PL,226,4046.471630599999
PL,227,4215.775630599999
PL,228,4144.255630600002
PL,229,4059.055008753001
PL,230,2457.3216306000013
PL,231,4596.689999999999
PL,232,5185.025630599999
PL,233,4860.273008753002
PL,234,4469.5756305999985
PL,235,2901.511999999999
PL,236,3557.355630600001
PL,237,2026.2730087530017
PL,239,196.57150527668028
PL,252,261.53600000000006
PL,253,719.1216306000006
PL,254,1547.801378152999
