zone,mc_el_maximum_mean,mc_el_maximum_std
FR,31.591036871163194,22.091268645324526
AT,22.797846889997054,2.94537308571615e-12
BE,20.453066697475997,11.627616133783063
CH,23.72240073158435,1.2675003369686841
CZ,18.467237960154435,0.596026473032091
DE,53.39346297144016,12.332980787263134
DK,22.724118942581196,1.1230043167780546
ES,64.5645574544608,20.322606574771264
IT,78.58330401760817,23.850897484999603
PL,67.87862370315166,4.482829573329177
SE,18.473376798147964,0.2248647503243982
UK,87.79921834384338,23.689324155785894
NO,8.095429794535825,1.3197507360669984
NL,50.51402859255783,30.642893774239667
