zone,mc_el_mean_mean,mc_el_mean_std
FR,14.520475359833874,1.6999696919832037
AT,17.0221893870237,2.800855280032815
BE,13.789846626320042,1.919314281531374
CH,15.799025428067532,1.1429389697048478
CZ,12.318861764860005,1.8301653791047878
DE,16.78412560914128,4.235390727110282
DK,15.85262181381896,2.798951159374857
ES,23.84482035128766,6.6798835697703
IT,56.90811457835351,28.628731493638302
PL,36.24178673552184,6.131820832085664
SE,11.731776499013849,0.6242437087911598
UK,36.19218931792948,6.569524405574659
NO,7.837518236406655,0.7385534968402303
NL,28.96717865648209,15.00691161110603
