zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,505.19882345217076,7505.0,-1806.8619444187011,0.06982706613022402,0.24075442297384425
BE,6700.0,3453.956071518407,6200.0,-1483.1070949694154,0.5155158315699115,0.23921082176926053
CH,8960.0,2545.30015604534,11340.0,-3994.335770200249,0.28407367813006024,0.3522341949030202
CZ,3200.0,1035.2588289802713,3500.0,-548.2473336222945,0.3235183840563348,0.15664209532065557
DE,26030.0,5093.162072352301,21765.0,-8592.081731909884,0.19566508153485598,0.39476598814196573
DK,6820.0,1848.8256610856213,7545.0,-3360.7015494507077,0.27108880661079493,0.4454210138436988
ES,2800.0,1746.5853923503164,2600.0,-777.6667858973274,0.6237804972679701,0.2991026099605105
FR,12310.0,2462.3045063735153,17450.0,-10038.7007845269,0.20002473650475347,0.5752837125803381
IT,9045.0,5461.331468407369,4455.0,-406.3531617192409,0.603795629453551,0.09121283091340986
NL,9050.0,4292.845559012498,8050.0,-2047.1512861400104,0.47434757558149143,0.25430450759503237
NO,7735.0,2095.841842132396,7435.0,-3434.6968847979683,0.27095563569908154,0.4619632662808296
PL,1700.0,342.37970052585854,3900.0,-2278.846233709822,0.2013998238387403,0.5843195471050826
SE,7350.0,4474.364235676631,7190.0,-446.85159468574614,0.6087570388675689,0.06214903959467957
UK,4000.0,3876.4430723609107,4000.0,-18.19523422534021,0.9691107680902277,0.004548808556335053
