zone,mc_el_maximum_mean,mc_el_maximum_std
FR,22.150213474807664,12.15065181452985
AT,22.797846889997256,2.742909761691522e-12
BE,18.891802353657404,8.29068062121477
CH,22.51356876262975,2.886091780731456
CZ,17.332420420850916,2.8571149749274607
DE,42.784958314446506,18.30192010635255
DK,20.52001437029299,4.386944202067999
ES,56.23909148026304,22.27321584430259
IT,72.81593909289994,29.765742136389363
PL,64.22921384923929,8.513964633860086
SE,18.397361950277435,0.5981033867308028
UK,87.42941287538338,25.209585450233718
NO,8.165595964312105,1.358393532292581
NL,38.74313895129683,32.14640102108386
