zone,mc_el_maximum_mean,mc_el_maximum_std
FR,59.46675752412362,24.24877674021005
AT,67.8219812365114,18.545166348714396
BE,61.73987494783114,33.19557602158045
CH,23.072195253507196,2.479915286414902
CZ,17.966559585266733,2.919885009816162
DE,68.69325994184452,18.03409871997561
DK,66.10585077762386,19.867886704444697
ES,79.0703320723074,22.925732480610634
IT,77.79319354087636,23.989210639228727
PL,69.87417743900217,8.626051667361736
SE,68.67165231592536,11.407809933386293
UK,103.9856789609679,11.040855380891756
NO,8.513842804440555,2.46339701702944
NL,72.88473760444066,22.17177967807228
