zone,mc_el_mean_mean,mc_el_mean_std
FR,14.548638707007894,1.7953216749649368
AT,16.936117085001204,2.742353386414978
BE,13.820735173056985,2.0593762328219647
CH,15.738856514063981,1.1133894206301167
CZ,12.302212282610709,1.8193559586232715
DE,17.035542368443412,4.322262439255652
DK,15.864895828552282,2.8411977577559107
ES,24.2887063401828,6.7768811003490885
IT,57.005010087954446,27.86322712987626
PL,36.25376729753401,6.1485493393854425
SE,11.733555718596097,0.6196692882990893
UK,36.233621243513525,6.94452346329387
NO,7.838055345264347,0.7366558498100152
NL,29.258656675945577,15.056022820876812
