zone,mc_el_mean_mean,mc_el_mean_std
FR,24.215461773268196,6.684161982686028
AT,34.599373632300896,8.33582658383211
BE,23.563243279687796,7.568724153658907
CH,16.196353249360545,1.4078287560492513
CZ,12.38159115860191,1.753097265735416
DE,25.152514224207142,5.619858770198491
DK,32.89031711733795,7.228750559654871
ES,35.05561611429237,9.529666493000121
IT,59.36404921393566,26.935656273151263
PL,39.24038112304896,6.072368924787981
SE,23.694968515866623,3.2423531475253533
UK,44.05757733671739,5.789665249272276
NO,7.907814457173905,0.9868249835258489
NL,44.93423819618829,12.146425233618597
