zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,638.6902464627849,6004.0,-1640.4364835164374,0.11034731279591999,0.27322393129854056
BE,5360.0,2708.823785960128,4960.0,-1168.8981881967998,0.5053775720074866,0.2356649572977419
CH,7168.0,1917.0822959925906,9072.0,-3292.7525599907594,0.2674500970971806,0.3629577336850484
CZ,2560.0,1069.9906296974286,2800.0,-400.0742885874021,0.41796508972555807,0.14288367449550077
DE,20824.0,4794.183829429873,17412.0,-6342.08367865394,0.23022396414857246,0.36423637024201355
DK,5456.0,1057.5337440865324,6036.0,-2475.938383002848,0.19382949854958437,0.4101952258122677
ES,2240.0,1315.4078836530782,2080.0,-686.5523835426332,0.5872356623451243,0.3300732613185736
FR,9848.0,2142.914916545002,13960.0,-7819.602076851406,0.2175989963997768,0.5601434152472354
IT,7236.0,3827.8250460815334,3564.0,-380.4933487773058,0.5289973806082827,0.10676019887129792
NL,7240.0,2847.3293919174002,6440.0,-1863.2020219214128,0.3932775403200829,0.2893170841492877
NO,6188.0,1407.077818800928,5948.0,-2746.8472744918704,0.22738814137054428,0.46181023444718733
PL,1360.0,303.4310450007167,3120.0,-1890.6146781574448,0.223111062500527,0.605966242999181
SE,5880.0,4090.684480192215,5752.0,-334.5330509636931,0.6956946394884719,0.058159431669626754
UK,3200.0,2997.2308172585886,3200.0,-76.17751442484628,0.936634630393309,0.023805473257764463
